comment_num,name,service,level,taste,avg_cost,food_type,location,environment,url
0,http://www.dianping.com/shop/17950458,车公庙,该商户暂无星级,0,0,小吃快餐,乐满分-迈科龙大厦,0,0
0,http://www.dianping.com/shop/98056844,车公庙,该商户暂无星级,0,0,小吃快餐,你好,0,0
0,http://www.dianping.com/shop/79388271,车公庙,该商户暂无星级,0,0,小吃快餐,深圳市大福来实业集团有限公司,0,0
0,http://www.dianping.com/shop/44069480,香蜜湖,该商户暂无星级,0,0,小吃快餐,盛记潮式快餐,0,0
0,http://www.dianping.com/shop/80550106,香蜜湖,该商户暂无星级,￥18,0,小吃快餐,发记老上海馄饨铺(泰然店),0,0
0,http://www.dianping.com/shop/48332306,香蜜湖,三星商户,0,0,小吃快餐,东东潮味,0,0
7.0,http://www.dianping.com/shop/19110510,车公庙,准四星商户,0,7.0,粥粉面,老字号中国兰州牛肉面,7.0,3
6.9,http://www.dianping.com/shop/58606308,车公庙,准四星商户,￥27,6.9,粥粉面,每赞常德米粉,6.9,2
0,http://www.dianping.com/shop/8683349,车公庙,三星商户,0,0,小吃快餐,富锦年货(福田店),0,0
6.8,http://www.dianping.com/shop/110280072,车公庙,三星商户,0,6.9,粥粉面,九州面馆,6.8,5
0,http://www.dianping.com/shop/17950415,车公庙,三星商户,0,0,小吃快餐,乐满分-天安数码城,0,0
6.6,http://www.dianping.com/shop/92409008,香蜜湖,三星商户,0,6.3,小吃快餐,探骨·排骨汤饭,6.6,9
6.3,http://www.dianping.com/shop/110851561,车公庙,三星商户,0,6.8,小吃快餐,波记烧腊BJ广州烧鹅,6.3,5
7.1,http://www.dianping.com/shop/23099898,香蜜湖,准四星商户,0,7.3,粥粉面,桂林米粉黎记,7.1,1
0,http://www.dianping.com/shop/103015076,车公庙,该商户暂无星级,0,0,小吃快餐,叫了个鸡(车公庙店),0,0
6.9,http://www.dianping.com/shop/17950364,香蜜湖,三星商户,0,6.8,小吃快餐,乐满分-时代科技大厦,6.9,3
0,http://www.dianping.com/shop/93327686,香蜜湖,该商户暂无星级,0,0,小吃快餐,林记隆江猪脚饭,0,0
0,http://www.dianping.com/shop/110501198,车公庙,该商户暂无星级,0,0,小吃快餐,壹号粥店,0,0
0,http://www.dianping.com/shop/92993841,车公庙,该商户暂无星级,0,0,小吃快餐,张记海南鸡饭(车公庙店),0,2
6.6,http://www.dianping.com/shop/48376818,车公庙,三星商户,0,6.4,小吃快餐,好口福,6.4,9
7.6,http://www.dianping.com/shop/122279591,车公庙,准四星商户,0,7.6,粥粉面,约见小面,7.5,7
7.0,http://www.dianping.com/shop/73396746,车公庙,准四星商户,￥28,6.9,粥粉面,新奥轩海鲜面,7.0,12
6.5,http://www.dianping.com/shop/65677932,车公庙,三星商户,￥18,6.5,小吃快餐,旺客基黄焖鸡米饭,6.6,9
0,http://www.dianping.com/shop/10619319,车公庙,三星商户,0,0,小吃快餐,泰然工业区劳务工集中供餐（翠竹亭）服务点,0,0
7.1,http://www.dianping.com/shop/92413108,香蜜湖,准四星商户,0,7.3,粥粉面,中国兰州牛肉面(车公庙店),7.3,10
6.9,http://www.dianping.com/shop/17950435,车公庙,准四星商户,0,6.9,小吃快餐,乐满分-天吉大厦,6.9,2
6.8,http://www.dianping.com/shop/67732052,车公庙,三星商户,￥20,6.8,小吃快餐,饭戒(车公庙店),6.8,9
7.1,http://www.dianping.com/shop/24946327,车公庙,准四星商户,0,7.1,小吃快餐,五楼厨房,7.1,1
6.9,http://www.dianping.com/shop/68965943,车公庙,三星商户,0,6.9,小吃快餐,陕大大肉夹馍,6.9,1
6.9,http://www.dianping.com/shop/8957405,车公庙,准四星商户,0,6.9,小吃快餐,众口味臭豆腐,6.9,2
6.9,http://www.dianping.com/shop/77002893,车公庙,三星商户,0,6.9,小吃快餐,大城小厨,6.9,2
0,http://www.dianping.com/shop/79219034,车公庙,准四星商户,0,0,小吃快餐,炭烧啤酒屋,0,0
6.8,http://www.dianping.com/shop/18171605,香蜜湖,三星商户,0,6.7,粥粉面,清真兰州正宗牛肉拉面,6.7,6
0,http://www.dianping.com/shop/24319516,车公庙,三星商户,0,0,小吃快餐,a粉馆,0,0
6.8,http://www.dianping.com/shop/22039480,车公庙,三星商户,0,6.9,小吃快餐,老谢汤包,6.9,2
6.9,http://www.dianping.com/shop/18686935,车公庙,准四星商户,￥19,6.9,小吃快餐,开心花甲,7.2,29
7.3,http://www.dianping.com/shop/92352299,车公庙,准四星商户,0,7.0,小吃快餐,闽台食坊,7.0,5
7.1,http://www.dianping.com/shop/90524891,车公庙,准四星商户,0,7.1,小吃快餐,韬乐园(泰然店),7.1,7
6.8,http://www.dianping.com/shop/23114660,车公庙,准四星商户,￥20,7.1,粥粉面,锦记美味鲜汤粉王,6.9,7
7.2,http://www.dianping.com/shop/91904482,香蜜湖,准四星商户,0,7.2,小吃快餐,丰味馆,7.4,7
7.1,http://www.dianping.com/shop/24332617,车公庙,准四星商户,￥20,6.8,粥粉面,馨西兰中国兰州牛肉拉面(财富广场店),7.0,30
6.7,http://www.dianping.com/shop/92632856,车公庙,三星商户,0,6.7,小吃快餐,老上海馄饨王,6.7,6
6.9,http://www.dianping.com/shop/45517067,香蜜湖,准四星商户,0,7.2,小吃快餐,手工酸辣粉,7.0,13
6.7,http://www.dianping.com/shop/94263911,车公庙,三星商户,0,6.7,小吃快餐,和味缘(金润店),6.7,13
6.7,http://www.dianping.com/shop/3070120,车公庙,三星商户,￥55,6.8,东北菜,双福饺子营餐厅(财富广场店),6.6,42
6.5,http://www.dianping.com/shop/32578905,车公庙,三星商户,0,6.9,小吃快餐,立好(银座店),6.7,6
6.9,http://www.dianping.com/shop/9200710,车公庙,三星商户,￥12,6.9,小吃快餐,唯客(泰然店),6.5,17
6.9,http://www.dianping.com/shop/39866424,车公庙,准四星商户,0,7.0,小吃快餐,湘乐情,7.0,1
7.0,http://www.dianping.com/shop/13800495,车公庙,准四星商户,0,7.0,粥粉面,十全食美米粉店,7.1,459
6.9,http://www.dianping.com/shop/67977423,香蜜湖,三星商户,0,6.9,粥粉面,磨煌肠粉王,6.9,1
7.1,http://www.dianping.com/shop/62997356,车公庙,准四星商户,￥20,7.4,小吃快餐,养生黄焖鸡米饭,7.3,14
8.1,http://www.dianping.com/shop/57420651,车公庙,准四星商户,￥29,7.5,粥粉面,新红一派(天安店),7.6,132
7.0,http://www.dianping.com/shop/3355714,车公庙,三星商户,￥25,6.6,小吃快餐,嘉旺(天安店),6.7,94
6.5,http://www.dianping.com/shop/59011977,香蜜湖,三星商户,0,7.1,小吃快餐,粗粮时代,6.6,8
6.7,http://www.dianping.com/shop/525002,车公庙,三星商户,￥18,6.6,小吃快餐,嘉旺(泰然店),6.6,102
6.7,http://www.dianping.com/shop/93100406,车公庙,三星商户,0,6.7,粥粉面,约粉,6.7,1
7.0,http://www.dianping.com/shop/91600577,车公庙,准四星商户,0,7.1,小吃快餐,米小厨快餐店(车公庙店),7.3,10
6.8,http://www.dianping.com/shop/66540158,车公庙,三星商户,￥29,6.9,小吃快餐,台资味(车公庙店),6.9,9
6.6,http://www.dianping.com/shop/58898612,香蜜湖,三星商户,0,6.5,小吃快餐,义福自选快餐,6.6,2
7.0,http://www.dianping.com/shop/24797444,车公庙,准四星商户,￥20,7.0,小吃快餐,刘螺锅(刘螺锅车公庙店),7.0,76
7.0,http://www.dianping.com/shop/44466801,车公庙,准四星商户,￥18,7.1,小吃快餐,侏罗纪快餐,7.1,17
7.2,http://www.dianping.com/shop/122485248,车公庙,准四星商户,0,7.2,小吃快餐,客都三及第,7.2,8
7.1,http://www.dianping.com/shop/68023847,车公庙,准四星商户,￥61,7.0,小吃快餐,爱上椒滴滴,7.3,44
7.2,http://www.dianping.com/shop/90315290,车公庙,准四星商户,0,7.2,小吃快餐,浏四宝粉面,7.2,7
0,http://www.dianping.com/shop/8669825,香蜜湖,三星商户,￥26,0,小吃快餐,煌上煌(泰然店),0,0
6.9,http://www.dianping.com/shop/48187408,车公庙,准四星商户,￥20,6.9,小吃快餐,稻麦先生(车公庙),7.0,4
6.9,http://www.dianping.com/shop/22604160,车公庙,准四星商户,￥10,7.0,小吃快餐,淡定小厨,7.0,33
6.8,http://www.dianping.com/shop/21637239,车公庙,准四星商户,0,7.1,小吃快餐,哈哈镜(车公庙店),6.8,3
7.0,http://www.dianping.com/shop/90383422,香蜜湖,准四星商户,0,7.0,小吃快餐,老上海馄饨铺(车公庙分店),6.7,8
7.0,http://www.dianping.com/shop/24816358,车公庙,准四星商户,￥22,7.1,小吃快餐,顺达美食,7.0,4
6.9,http://www.dianping.com/shop/48028426,车公庙,准四星商户,0,6.9,小吃快餐,兄弟云厨,7.0,2
6.9,http://www.dianping.com/shop/65394617,车公庙,准四星商户,0,6.9,小吃快餐,包师傅(车公庙店),6.9,1
6.8,http://www.dianping.com/shop/18533464,车公庙,三星商户,0,6.8,小吃快餐,汇鸿灌汤包,6.8,4
6.9,http://www.dianping.com/shop/67202655,香蜜湖,三星商户,0,6.8,小吃快餐,凯旋煲仔饭,6.9,2
6.9,http://www.dianping.com/shop/73394084,香蜜湖,准四星商户,￥19,7.2,小吃快餐,川德记成都面馆,7.2,22
6.9,http://www.dianping.com/shop/92535691,车公庙,准四星商户,0,7.2,小吃快餐,新鲜味竹桶饭,7.2,4
6.7,http://www.dianping.com/shop/5869709,车公庙,三星商户,￥11,6.8,小吃快餐,吃好丸好(丰盛町店),6.7,8
7.3,http://www.dianping.com/shop/76738172,香蜜湖,准四星商户,￥20,7.5,粥粉面,缔一面(车公庙店),7.3,14
7.2,http://www.dianping.com/shop/23044801,车公庙,准四星商户,0,7.2,小吃快餐,小厨房,7.2,2
6.9,http://www.dianping.com/shop/20671957,车公庙,三星商户,0,6.9,粥粉面,面朝,6.9,1
6.9,http://www.dianping.com/shop/23456516,车公庙,准四星商户,￥34,7.5,小吃快餐,兄弟肉夹馍,7.3,25
6.9,http://www.dianping.com/shop/5227976,车公庙,准四星商户,0,6.9,小吃快餐,天安数码城员工食堂,6.8,2
7.5,http://www.dianping.com/shop/83455059,车公庙,准四星商户,0,7.5,小吃快餐,七号餐饮(车公庙店),7.5,7
7.2,http://www.dianping.com/shop/8041383,车公庙,准四星商户,￥20,7.2,粥粉面,家家长沙米粉(天安店),7.1,731
7.2,http://www.dianping.com/shop/96364957,车公庙,准四星商户,0,7.2,小吃快餐,竹源竹筒饭,7.2,3
6.8,http://www.dianping.com/shop/9969917,车公庙,准四星商户,0,7.2,小吃快餐,肥佬面庄,7.2,3
7.1,http://www.dianping.com/shop/26970918,车公庙,准四星商户,￥30,7.0,小吃快餐,面公馆,7.0,3
6.9,http://www.dianping.com/shop/90046166,香蜜湖,准四星商户,0,6.9,小吃快餐,穗乐园,6.9,10
7.4,http://www.dianping.com/shop/19129675,车公庙,准四星商户,0,7.4,小吃快餐,快味园,7.4,12
7.0,http://www.dianping.com/shop/18370099,车公庙,准四星商户,￥17,7.1,小吃快餐,麦泽和食,7.1,123
6.8,http://www.dianping.com/shop/81852226,香蜜湖,三星商户,0,6.8,小吃快餐,沙县小吃(车公庙旗舰店),6.8,9
6.9,http://www.dianping.com/shop/92142991,香蜜湖,准四星商户,0,7.0,小吃快餐,蒋麻重庆火锅米线,7.4,26
6.8,http://www.dianping.com/shop/93968492,车公庙,三星商户,0,6.8,小吃快餐,爱吃吧(水松大厦店),7.1,1
7.0,http://www.dianping.com/shop/90385041,香蜜湖,准四星商户,0,7.0,小吃快餐,欢型排骨饭,7.0,2
6.9,http://www.dianping.com/shop/9207535,车公庙,三星商户,0,6.9,小吃快餐,艺旺自选快餐,6.9,1
7.4,http://www.dianping.com/shop/92390727,香蜜湖,准四星商户,0,7.4,小吃快餐,酸菜鱼,7.4,2
6.7,http://www.dianping.com/shop/77342903,香蜜湖,准四星商户,￥16,7.0,粥粉面,襄阳牛杂面,7.1,52
7.2,http://www.dianping.com/shop/75192836,车公庙,三星商户,0,6.8,小吃快餐,煎饼爱果子,7.1,15
7.0,http://www.dianping.com/shop/97904472,车公庙,准四星商户,0,7.2,小吃快餐,亮盛隆江猪脚饭,7.1,3
7.1,http://www.dianping.com/shop/5598362,车公庙,准四星商户,0,7.1,小吃快餐,韩雅林超市,7.1,11
7.5,http://www.dianping.com/shop/66382477,车公庙,准四星商户,￥13,7.5,粥粉面,五谷渔粉(丰盛町店),7.7,49
7.2,http://www.dianping.com/shop/112609540,车公庙,准四星商户,0,7.2,小吃快餐,老北京酱猪手,7.2,1
6.9,http://www.dianping.com/shop/43891828,香蜜湖,准四星商户,0,6.9,小吃快餐,卡诺町,6.9,2
6.8,http://www.dianping.com/shop/22962099,车公庙,准四星商户,￥50,7.2,小吃快餐,微品龙记凤梨酥,7.2,2
7.3,http://www.dianping.com/shop/110493955,车公庙,准四星商户,0,7.3,小吃快餐,非常食客(康庄分店),7.3,8
7.4,http://www.dianping.com/shop/21066186,车公庙,准四星商户,￥15,7.5,小吃快餐,饭嘻(天安数码城店),7.5,15
7.2,http://www.dianping.com/shop/21557754,车公庙,准四星商户,￥13,7.1,小吃快餐,味极客,7.2,102
6.4,http://www.dianping.com/shop/91891806,香蜜湖,三星商户,0,6.5,小吃快餐,潮汕粿条面,6.5,22
6.9,http://www.dianping.com/shop/16923870,车公庙,准四星商户,0,7.3,小吃快餐,鑫旺自选快餐,7.1,6
6.6,http://www.dianping.com/shop/17673384,车公庙,准四星商户,￥14,7.5,小吃快餐,老王记粉面,7.2,26
7.1,http://www.dianping.com/shop/18686924,车公庙,准四星商户,0,7.6,小吃快餐,金记风味小吃,7.6,5
7.2,http://www.dianping.com/shop/6240513,车公庙,准四星商户,￥20,7.5,粥粉面,五谷鱼粉小厨牛,7.5,44
6.8,http://www.dianping.com/shop/79677085,香蜜湖,三星商户,0,6.8,小吃快餐,Hoojok 炸鸡,6.8,3
6.9,http://www.dianping.com/shop/37766782,车公庙,三星商户,0,6.9,小吃快餐,老友会港式云吞锅贴专门店(车公庙店),6.9,2
7.4,http://www.dianping.com/shop/92088898,香蜜湖,准四星商户,0,7.4,小吃快餐,巴蜀人家,7.4,2
6.8,http://www.dianping.com/shop/2119906,车公庙,三星商户,￥18,6.8,小吃快餐,家乐缘(泰然店),6.5,97
7.3,http://www.dianping.com/shop/93105271,车公庙,准四星商户,￥22,7.3,小吃快餐,将天下排骨饭(泰然4路店),7.2,110
6.9,http://www.dianping.com/shop/18147455,车公庙,准四星商户,0,7.0,小吃快餐,沙县小吃,7.0,7
7.2,http://www.dianping.com/shop/102977345,车公庙,准四星商户,0,7.7,小吃快餐,香酥肉馍,7.6,8
7.4,http://www.dianping.com/shop/91976321,香蜜湖,准四星商户,0,7.5,小吃快餐,我呀便当(深圳车公庙店),7.5,6
7.4,http://www.dianping.com/shop/92123722,车公庙,准四星商户,￥47,7.4,小吃快餐,良品铺子(深圳丰盛町店),7.3,36
7.3,http://www.dianping.com/shop/11554227,车公庙,准四星商户,0,7.3,小吃快餐,幸福汇美食城,7.3,16
7.1,http://www.dianping.com/shop/23740720,车公庙,准四星商户,0,7.1,小吃快餐,味来食尚美食广场,7.1,2
7.2,http://www.dianping.com/shop/19806187,车公庙,准四星商户,￥14,7.3,小吃快餐,三个螺蛳(丰盛町店),7.3,71
7.7,http://www.dianping.com/shop/98873002,车公庙,准四星商户,0,7.5,小吃快餐,湘村小师傅现炒快餐,7.7,2
7.1,http://www.dianping.com/shop/74612574,车公庙,准四星商户,￥17,7.1,小吃快餐,凉皮先生(车公庙店),7.1,9
7.3,http://www.dianping.com/shop/21083784,车公庙,准四星商户,￥23,7.2,小吃快餐,吾虎将(泰然店),7.3,118
7.0,http://www.dianping.com/shop/23942905,车公庙,准四星商户,0,7.0,小吃快餐,卷来卷去(丰盛町店),7.2,9
7.4,http://www.dianping.com/shop/24094527,车公庙,准四星商户,￥26,7.4,小吃快餐,大锅小灶,7.2,167
7.3,http://www.dianping.com/shop/101962336,车公庙,准四星商户,0,7.2,小吃快餐,野有饭野菜炒饭(车公庙店),7.4,13
6.9,http://www.dianping.com/shop/22590264,车公庙,准四星商户,￥23,6.9,小吃快餐,爱家family love,6.9,29
7.7,http://www.dianping.com/shop/17227649,车公庙,四星商户,￥21,8.0,小吃快餐,绝味鸭脖(福田丰盛町店),7.6,745
8.1,http://www.dianping.com/shop/19377247,车公庙,四星商户,￥21,7.8,粥粉面,东方宫中国兰州牛肉拉面(车公庙店),8.0,124
6.8,http://www.dianping.com/shop/69293777,香蜜湖,准四星商户,￥15,7.0,小吃快餐,品螺香螺狮粉,7.1,26
7.0,http://www.dianping.com/shop/21798188,车公庙,准四星商户,￥100,7.2,小吃快餐,鱿鱼王,7.1,16
6.6,http://www.dianping.com/shop/4509479,车公庙,准四星商户,￥14,6.9,小吃快餐,丸来玩趣(丰盛町店),6.8,346
6.9,http://www.dianping.com/shop/112487472,车公庙,准四星商户,0,6.9,小吃快餐,一勺入魂炒饭&焖饭(车公庙店),6.9,5
6.7,http://www.dianping.com/shop/91672735,车公庙,三星商户,￥20,6.8,粥粉面,雅安砂锅米线,7.0,44
7.1,http://www.dianping.com/shop/4587303,车公庙,准四星商户,￥31,7.2,小吃快餐,面点王(泰然分店),7.1,58
7.0,http://www.dianping.com/shop/24739928,车公庙,准四星商户,￥19,7.0,小吃快餐,有鸡厨房,7.0,3
7.1,http://www.dianping.com/shop/83490403,香蜜湖,准四星商户,￥24,7.3,小吃快餐,包粥稻(车公庙店),6.7,58
7.2,http://www.dianping.com/shop/22636590,车公庙,准四星商户,￥24,6.9,小吃快餐,小二生煎(丰盛町店),7.2,1072
7.5,http://www.dianping.com/shop/9225328,车公庙,准四星商户,￥14,7.6,小吃快餐,潮盛隆江猪脚饭(天安店),7.5,14
7.1,http://www.dianping.com/shop/67310441,车公庙,准四星商户,￥26,6.9,小吃快餐,潘家老铺,7.0,72
7.4,http://www.dianping.com/shop/65173829,车公庙,准四星商户,￥41,7.8,粥粉面,胡小面大碗小面(丰盛町店),7.5,89
7.2,http://www.dianping.com/shop/78013157,车公庙,准四星商户,￥27,7.1,小吃快餐,回味鸭血粉丝汤(天安店),7.3,39
6.9,http://www.dianping.com/shop/19223235,车公庙,三星商户,￥25,6.9,小吃快餐,饭点餐饮,6.9,7
7.1,http://www.dianping.com/shop/22354253,车公庙,准四星商户,￥19,7.2,小吃快餐,重庆三三麻辣烫,7.1,29
7.1,http://www.dianping.com/shop/78022403,车公庙,准四星商户,￥33,7.4,小吃快餐,周黑鸭(丰盛町店),7.2,17
7.1,http://www.dianping.com/shop/50516433,香蜜湖,准四星商户,￥22,7.1,小吃快餐,陈记福香园,7.1,8
7.1,http://www.dianping.com/shop/110793297,车公庙,准四星商户,0,7.2,小吃快餐,许记生煎,7.6,14
7.2,http://www.dianping.com/shop/32759228,车公庙,准四星商户,￥14,7.3,小吃快餐,咸骨粥饺子王(车公庙店),7.3,22
7.1,http://www.dianping.com/shop/14875696,车公庙,准四星商户,￥12,7.3,小吃快餐,贵哥卤肉卷(车公庙店),7.2,84
7.4,http://www.dianping.com/shop/17966609,车公庙,准四星商户,￥22,7.5,小吃快餐,72街(丰盛町店),7.4,628
7.6,http://www.dianping.com/shop/79597293,车公庙,准四星商户,￥39,7.3,小吃快餐,正月水饺(丰盛町店),7.2,140
7.7,http://www.dianping.com/shop/101936288,车公庙,四星商户,￥20,7.8,小吃快餐,时光泡面馆(车公庙店),8.1,96
7.2,http://www.dianping.com/shop/58498508,香蜜湖,准四星商户,0,7.5,小吃快餐,东北一家人饺子馆(车公庙店),7.1,33
7.0,http://www.dianping.com/shop/57247292,车公庙,准四星商户,￥27,7.0,小吃快餐,义泰昌现炒快餐(车公庙店),6.9,24
7.7,http://www.dianping.com/shop/111909394,车公庙,四星商户,0,7.6,小吃快餐,臻一简屋,7.6,19
7.5,http://www.dianping.com/shop/3325396,车公庙,准四星商户,￥25,7.5,小吃快餐,麦当劳(天安数码城店),7.5,151
7.6,http://www.dianping.com/shop/80616544,车公庙,准四星商户,￥61,7.5,小吃快餐,粑粑来了(福田店),7.5,239
7.2,http://www.dianping.com/shop/83461398,香蜜湖,准四星商户,￥16,7.4,小吃快餐,如家东北水饺,7.3,7
7.3,http://www.dianping.com/shop/111828452,车公庙,准四星商户,￥15,7.6,小吃快餐,弹丸滋地,7.5,14
7.7,http://www.dianping.com/shop/56586614,车公庙,四星商户,￥23,7.9,小吃快餐,黔派虾子羊肉粉(总店),7.5,241
7.2,http://www.dianping.com/shop/4170400,车公庙,准四星商户,￥43,7.0,小吃快餐,面点王(丰盛町分店),7.0,144
7.6,http://www.dianping.com/shop/24082671,车公庙,准四星商户,￥38,7.2,小吃快餐,肯德基(天安店),7.3,104
6.5,http://www.dianping.com/shop/101621541,车公庙,准四星商户,0,7.0,小吃快餐,榕树下炒粉摊,6.8,10
7.1,http://www.dianping.com/shop/66421279,车公庙,准四星商户,￥23,7.4,小吃快餐,平小馆重庆小面,7.2,101
6.6,http://www.dianping.com/shop/19417868,车公庙,三星商户,￥27,6.8,小吃快餐,小毛驴驴肉火烧(车公庙店),6.9,155
7.0,http://www.dianping.com/shop/122863485,车公庙,准四星商户,0,7.3,小吃快餐,冯庭瑶-锡纸烧,7.2,7
8.1,http://www.dianping.com/shop/97697796,车公庙,四星商户,￥25,7.9,小吃快餐,将天下排骨饭(金润大厦店),8.0,140
7.7,http://www.dianping.com/shop/95285357,车公庙,准四星商户,￥22,7.4,小吃快餐,吉祥馄饨(丰盛町店),7.5,287
6.8,http://www.dianping.com/shop/21712057,车公庙,三星商户,￥23,6.6,小吃快餐,吾虎将(天安店),6.4,42
7.6,http://www.dianping.com/shop/97464586,车公庙,准四星商户,￥33,7.6,小吃快餐,吃个汤(车公庙店),7.5,90
7.6,http://www.dianping.com/shop/67507106,车公庙,准四星商户,￥43,7.4,小吃快餐,头号生煎,7.5,179
7.5,http://www.dianping.com/shop/110271235,车公庙,四星商户,￥21,7.9,小吃快餐,陶记辣卤牛蛙,8.1,27
7.7,http://www.dianping.com/shop/110676121,车公庙,准四星商户,￥40,7.5,小吃快餐,里食臻·滋补靓汤,7.4,25
7.3,http://www.dianping.com/shop/93058299,车公庙,准四星商户,0,7.1,小吃快餐,招商银行总行食堂,7.1,17
7.2,http://www.dianping.com/shop/120056278,车公庙,准四星商户,0,7.2,小吃快餐,文小伍鸡汤米线,7.2,1
7.7,http://www.dianping.com/shop/32529708,车公庙,准四星商户,￥39,7.5,小吃快餐,大家乐(丰盛町店),7.7,631
7.6,http://www.dianping.com/shop/4591006,车公庙,准四星商户,￥26,7.7,小吃快餐,肯德基(丰盛町店),7.7,121
7.3,http://www.dianping.com/shop/90566889,车公庙,准四星商户,￥29,7.5,小吃快餐,万利记老长沙米粉小吃社(丰盛町店),7.3,374
7.7,http://www.dianping.com/shop/101936288,车公庙,四星商户,￥20,7.8,小吃快餐,时光泡面馆(车公庙店),8.1,96
7.2,http://www.dianping.com/shop/58498508,香蜜湖,准四星商户,0,7.5,小吃快餐,东北一家人饺子馆(车公庙店),7.1,33
7.3,http://www.dianping.com/shop/111828452,车公庙,准四星商户,￥15,7.6,小吃快餐,弹丸滋地,7.5,14
7.6,http://www.dianping.com/shop/104274671,车公庙,准四星商户,0,7.5,小吃快餐,酒窝甜品(丰盛町店),7.7,18
7.6,http://www.dianping.com/shop/98118693,车公庙,准四星商户,￥11,7.6,小吃快餐,馍馍哒,7.8,58
7.6,http://www.dianping.com/shop/103090531,车公庙,准四星商户,￥34,7.0,小吃快餐,泡面小食堂(车公庙总店),7.3,429
8.0,http://www.dianping.com/shop/121507441,车公庙,四星商户,￥33,7.9,小吃快餐,汤否椰子炖汤(车公庙店),7.9,23
7.7,http://www.dianping.com/shop/120103997,车公庙,四星商户,0,7.9,小吃快餐,串不约,7.9,17
7.0,http://www.dianping.com/shop/27177756,车公庙,准四星商户,￥19,7.2,小吃快餐,五谷渔粉,7.3,100
7.2,http://www.dianping.com/shop/5359174,车公庙,准四星商户,￥24,7.2,小吃快餐,嘉旺(海松店),7.2,121
7.1,http://www.dianping.com/shop/93061536,车公庙,准四星商户,0,7.1,小吃快餐,鲍元宝·秘制鲍汁捞饭,7.1,4
7.3,http://www.dianping.com/shop/19296644,车公庙,准四星商户,￥14,7.7,小吃快餐,贵妃卤肉卷(车公庙店),7.5,367
7.6,http://www.dianping.com/shop/2929738,车公庙,四星商户,￥28,8.0,小吃快餐,麦当劳(东海购物广场店),7.7,214
7.5,http://www.dianping.com/shop/92083963,车公庙,准四星商户,0,7.5,小吃快餐,汤汤(车公庙分店),7.5,5
7.2,http://www.dianping.com/shop/95867333,车公庙,准四星商户,￥24,7.2,小吃快餐,牛灯影麻辣烫冒菜馆,7.3,28
7.3,http://www.dianping.com/shop/98059540,车公庙,准四星商户,￥19,7.4,粥粉面,秦人面莊(车公庙店),7.4,99
7.2,http://www.dianping.com/shop/107708272,车公庙,准四星商户,￥18,7.0,小吃快餐,豫面坊·正宗烩面(车公庙店),7.0,90
8.3,http://www.dianping.com/shop/113864171,车公庙,四星商户,￥44,8.2,小吃快餐,幺麻子藤椒钵钵鸡,8.2,142
6.9,http://www.dianping.com/shop/23977052,车公庙,准四星商户,￥58,6.9,面包甜点,佳麦蛋糕(泰然店),6.9,1
7.4,http://www.dianping.com/shop/78018478,车公庙,准四星商户,￥52,7.2,面包甜点,Royal Efun house英乐公学&咖啡,7.3,49
6.9,http://www.dianping.com/shop/79565991,车公庙,准四星商户,0,6.9,面包甜点,深圳蛋糕预订,6.9,1
6.9,http://www.dianping.com/shop/24932676,车公庙,三星商户,￥20,6.9,面包甜点,味滋美,6.9,1
6.9,http://www.dianping.com/shop/69345367,车公庙,三星商户,0,7.0,面包甜点,糖水屋,7.0,1
6.7,http://www.dianping.com/shop/24030617,车公庙,三星商户,￥100,6.7,面包甜点,二小时蛋糕,6.7,1
7.1,http://www.dianping.com/shop/16990162,车公庙,准四星商户,￥21,7.2,面包甜点,皇家芝士(丰盛町店),7.3,187
7.0,http://www.dianping.com/shop/93073219,车公庙,准四星商户,0,7.0,面包甜点,元味烘焙(车公庙店),7.0,5
6.9,http://www.dianping.com/shop/5347684,车公庙,准四星商户,￥50,7.1,面包甜点,五谷磨房(丰盛町店),6.9,13
6.8,http://www.dianping.com/shop/27513826,车公庙,准四星商户,0,6.9,面包甜点,嘚乐巴菲(车公庙店),6.9,7
6.9,http://www.dianping.com/shop/10665172,车公庙,三星商户,0,6.9,面包甜点,花喜荟,6.9,5
7.0,http://www.dianping.com/shop/23147471,车公庙,准四星商户,￥11,7.3,面包甜点,ibean爱宾(车公庙店),7.3,518
7.0,http://www.dianping.com/shop/98919427,车公庙,准四星商户,0,7.0,面包甜点,尺茶(车公庙店),7.2,2
7.2,http://www.dianping.com/shop/20712529,车公庙,准四星商户,￥14,7.2,面包甜点,KIMI烘焙坊(车公庙店),7.3,59
7.1,http://www.dianping.com/shop/112018929,车公庙,准四星商户,0,7.1,面包甜点,5-Y舞漾茶饮店(车公庙店),7.1,1
8.5,http://www.dianping.com/shop/95243397,车公庙,准五星商户,￥143,8.6,面包甜点,馥乐悠手工烘焙俱乐部,8.6,122
7.8,http://www.dianping.com/shop/67756684,车公庙,四星商户,￥241,7.9,面包甜点,美时每客(福田店),8.0,49
7.7,http://www.dianping.com/shop/97517212,车公庙,四星商户,0,7.9,面包甜点,拾月甜品·匠心蛋糕,8.3,25
7.5,http://www.dianping.com/shop/66419455,车公庙,准四星商户,￥23,7.4,面包甜点,面包新语(东海缤纷店),7.4,95
8.7,http://www.dianping.com/shop/66427160,车公庙,准五星商户,￥96,8.4,粤菜,唐宫小聚(东海缤纷天地店),8.0,3479
